4.541408931252466363e-01,2.000000000000000000e+00
4.776581271795168893e-01,0.000000000000000000e+00
5.011753612337871422e-01,0.000000000000000000e+00
5.246925952880573396e-01,2.000000000000000000e+00
5.482098293423276480e-01,0.000000000000000000e+00
5.717270633965978455e-01,0.000000000000000000e+00
5.952442974508680429e-01,0.000000000000000000e+00
6.187615315051382403e-01,2.000000000000000000e+00
6.422787655594085487e-01,2.000000000000000000e+00
6.657959996136788572e-01,4.000000000000000000e+00
6.893132336679490546e-01,3.000000000000000000e+00
7.128304677222192520e-01,3.000000000000000000e+00
7.363477017764894494e-01,3.000000000000000000e+00
7.598649358307596469e-01,4.000000000000000000e+00
7.833821698850299553e-01,6.000000000000000000e+00
8.068994039393002637e-01,1.300000000000000000e+01
8.304166379935704612e-01,3.200000000000000000e+01
8.539338720478406586e-01,5.500000000000000000e+01
8.774511061021108560e-01,5.600000000000000000e+01
9.009683401563810534e-01,1.300000000000000000e+01
