3.104955985528042861e-01,1.000000000000000000e+00
3.424384997482052828e-01,0.000000000000000000e+00
3.743814009436062795e-01,4.000000000000000000e+00
4.063243021390072207e-01,1.000000000000000000e+01
4.382672033344081619e-01,1.100000000000000000e+01
4.702101045298091586e-01,2.200000000000000000e+01
5.021530057252101553e-01,1.700000000000000000e+01
5.340959069206110410e-01,3.000000000000000000e+01
5.660388081160119267e-01,2.600000000000000000e+01
5.979817093114130344e-01,2.700000000000000000e+01
6.299246105068139201e-01,2.000000000000000000e+01
6.618675117022148058e-01,3.700000000000000000e+01
6.938104128976159135e-01,3.200000000000000000e+01
7.257533140930167992e-01,3.100000000000000000e+01
7.576962152884177959e-01,2.800000000000000000e+01
7.896391164838187926e-01,2.700000000000000000e+01
8.215820176792196783e-01,2.400000000000000000e+01
8.535249188746206750e-01,1.700000000000000000e+01
8.854678200700216717e-01,6.000000000000000000e+00
9.174107212654225574e-01,3.000000000000000000e+00
