4.152337876165272945e-01,1.900000000000000000e+01
4.448650984786203244e-01,1.700000000000000000e+01
4.744964093407134653e-01,1.000000000000000000e+01
5.041277202028064952e-01,1.000000000000000000e+01
5.337590310648996361e-01,1.400000000000000000e+01
5.633903419269927770e-01,1.100000000000000000e+01
5.930216527890859179e-01,3.000000000000000000e+00
6.226529636511789478e-01,6.000000000000000000e+00
6.522842745132719777e-01,5.000000000000000000e+00
6.819155853753651186e-01,5.000000000000000000e+00
7.115468962374582595e-01,3.000000000000000000e+00
7.411782070995514005e-01,3.000000000000000000e+00
7.708095179616443193e-01,1.000000000000000000e+00
8.004408288237374602e-01,0.000000000000000000e+00
8.300721396858306012e-01,5.000000000000000000e+00
8.597034505479237421e-01,0.000000000000000000e+00
8.893347614100168830e-01,2.000000000000000000e+00
9.189660722721099129e-01,0.000000000000000000e+00
9.485973831342029428e-01,0.000000000000000000e+00
9.782286939962960837e-01,1.000000000000000000e+00
