-2.311667463798350752e+00,3.000000000000000000e+00
-2.243258231265444103e+00,1.000000000000000000e+00
-2.174848998732536565e+00,4.000000000000000000e+00
-2.106439766199629027e+00,1.000000000000000000e+00
-2.038030533666722377e+00,6.000000000000000000e+00
-1.969621301133815061e+00,4.000000000000000000e+00
-1.901212068600907967e+00,3.000000000000000000e+00
-1.832802836068000651e+00,9.000000000000000000e+00
-1.764393603535093558e+00,7.000000000000000000e+00
-1.695984371002186242e+00,8.000000000000000000e+00
-1.627575138469279148e+00,6.000000000000000000e+00
-1.559165905936372054e+00,8.000000000000000000e+00
-1.490756673403464738e+00,1.100000000000000000e+01
-1.422347440870557644e+00,5.000000000000000000e+00
-1.353938208337650551e+00,7.000000000000000000e+00
-1.285528975804743235e+00,4.000000000000000000e+00
-1.217119743271836141e+00,5.000000000000000000e+00
-1.148710510738928825e+00,4.000000000000000000e+00
-1.080301278206021731e+00,3.000000000000000000e+00
-1.011892045673114637e+00,1.000000000000000000e+00
