-2.313248441227711005e+00,3.000000000000000000e+00
-2.245290482847785984e+00,1.000000000000000000e+00
-2.177332524467860964e+00,3.000000000000000000e+00
-2.109374566087936387e+00,2.000000000000000000e+00
-2.041416607708010922e+00,5.000000000000000000e+00
-1.973458649328086345e+00,5.000000000000000000e+00
-1.905500690948161546e+00,3.000000000000000000e+00
-1.837542732568236525e+00,8.000000000000000000e+00
-1.769584774188311727e+00,8.000000000000000000e+00
-1.701626815808386706e+00,8.000000000000000000e+00
-1.633668857428461907e+00,6.000000000000000000e+00
-1.565710899048537108e+00,6.000000000000000000e+00
-1.497752940668612087e+00,1.200000000000000000e+01
-1.429794982288687288e+00,6.000000000000000000e+00
-1.361837023908762268e+00,7.000000000000000000e+00
-1.293879065528837469e+00,4.000000000000000000e+00
-1.225921107148912448e+00,3.000000000000000000e+00
-1.157963148768987649e+00,5.000000000000000000e+00
-1.090005190389062850e+00,3.000000000000000000e+00
-1.022047232009137829e+00,2.000000000000000000e+00
