4.544198769259881754e-01,3.000000000000000000e+00
4.784950785817325691e-01,1.000000000000000000e+00
5.025702802374769629e-01,1.000000000000000000e+00
5.266454818932213566e-01,3.000000000000000000e+00
5.507206835489657504e-01,2.000000000000000000e+00
5.747958852047101441e-01,0.000000000000000000e+00
5.988710868604545379e-01,3.000000000000000000e+00
6.229462885161989316e-01,5.000000000000000000e+00
6.470214901719433254e-01,7.000000000000000000e+00
6.710966918276877191e-01,6.000000000000000000e+00
6.951718934834321129e-01,7.000000000000000000e+00
7.192470951391765066e-01,1.100000000000000000e+01
7.433222967949210114e-01,7.000000000000000000e+00
7.673974984506654051e-01,6.000000000000000000e+00
7.914727001064097989e-01,6.000000000000000000e+00
8.155479017621541926e-01,5.000000000000000000e+00
8.396231034178985864e-01,1.000000000000000000e+01
8.636983050736429801e-01,1.100000000000000000e+01
8.877735067293873739e-01,1.000000000000000000e+00
9.118487083851317676e-01,5.000000000000000000e+00
