3.274986729691634069e-01,1.000000000000000000e+00
3.580901129487552570e-01,1.000000000000000000e+00
3.886815529283470516e-01,1.000000000000000000e+00
4.192729929079388462e-01,0.000000000000000000e+00
4.498644328875306408e-01,2.000000000000000000e+00
4.804558728671224910e-01,2.000000000000000000e+00
5.110473128467143411e-01,1.000000000000000000e+00
5.416387528263060247e-01,3.000000000000000000e+00
5.722301928058979303e-01,1.000000000000000000e+00
6.028216327854897250e-01,1.500000000000000000e+01
6.334130727650815196e-01,2.800000000000000000e+01
6.640045127446733142e-01,2.400000000000000000e+01
6.945959527242651088e-01,3.200000000000000000e+01
7.251873927038570145e-01,4.400000000000000000e+01
7.557788326834488091e-01,3.300000000000000000e+01
7.863702726630406037e-01,2.600000000000000000e+01
8.169617126426323983e-01,2.700000000000000000e+01
8.475531526222241929e-01,1.400000000000000000e+01
8.781445926018160986e-01,1.400000000000000000e+01
9.087360325814077822e-01,8.000000000000000000e+00
