2.823548938544483411e-01,3.000000000000000000e+00
3.156152919612684737e-01,2.000000000000000000e+00
3.488756900680884954e-01,1.000000000000000000e+00
3.821360881749085725e-01,2.000000000000000000e+00
4.153964862817286496e-01,7.000000000000000000e+00
4.486568843885486713e-01,1.300000000000000000e+01
4.819172824953688039e-01,1.500000000000000000e+01
5.151776806021888255e-01,1.900000000000000000e+01
5.484380787090089582e-01,2.300000000000000000e+01
5.816984768158289798e-01,1.700000000000000000e+01
6.149588749226491124e-01,1.800000000000000000e+01
6.482192730294691341e-01,2.900000000000000000e+01
6.814796711362891557e-01,3.400000000000000000e+01
7.147400692431092883e-01,3.700000000000000000e+01
7.480004673499293100e-01,2.900000000000000000e+01
7.812608654567494426e-01,2.600000000000000000e+01
8.145212635635694642e-01,2.400000000000000000e+01
8.477816616703894859e-01,1.900000000000000000e+01
8.810420597772096185e-01,8.000000000000000000e+00
9.143024578840297512e-01,5.000000000000000000e+00
