1.095854372808933996e-01,3.000000000000000000e+00
1.499847231783460189e-01,5.000000000000000000e+00
1.903840090757986658e-01,6.000000000000000000e+00
2.307832949732512851e-01,1.300000000000000000e+01
2.711825808707039043e-01,7.000000000000000000e+00
3.115818667681565790e-01,2.300000000000000000e+01
3.519811526656091427e-01,2.000000000000000000e+01
3.923804385630618174e-01,2.100000000000000000e+01
4.327797244605143812e-01,2.100000000000000000e+01
4.731790103579670559e-01,1.500000000000000000e+01
5.135782962554196196e-01,1.800000000000000000e+01
5.539775821528722943e-01,1.700000000000000000e+01
5.943768680503249691e-01,1.200000000000000000e+01
6.347761539477775328e-01,7.000000000000000000e+00
6.751754398452300965e-01,5.000000000000000000e+00
7.155747257426827712e-01,1.000000000000000000e+00
7.559740116401354459e-01,2.000000000000000000e+00
7.963732975375881207e-01,1.000000000000000000e+00
8.367725834350406844e-01,2.000000000000000000e+00
8.771718693324932481e-01,1.000000000000000000e+00
