1.372496214269439685e-01,1.200000000000000000e+01
1.528974498716197117e-01,2.100000000000000000e+01
1.685452783162954549e-01,1.700000000000000000e+01
1.841931067609711703e-01,1.900000000000000000e+01
1.998409352056468857e-01,1.400000000000000000e+01
2.154887636503226567e-01,7.000000000000000000e+00
2.311365920949983721e-01,5.000000000000000000e+00
2.467844205396740875e-01,3.000000000000000000e+00
2.624322489843498030e-01,1.000000000000000000e+00
2.780800774290255739e-01,0.000000000000000000e+00
2.937279058737013449e-01,1.000000000000000000e+00
3.093757343183770603e-01,0.000000000000000000e+00
3.250235627630527757e-01,0.000000000000000000e+00
3.406713912077284911e-01,0.000000000000000000e+00
3.563192196524042066e-01,0.000000000000000000e+00
3.719670480970799220e-01,0.000000000000000000e+00
3.876148765417556930e-01,0.000000000000000000e+00
4.032627049864314639e-01,0.000000000000000000e+00
4.189105334311071793e-01,0.000000000000000000e+00
4.345583618757828948e-01,1.000000000000000000e+00
