-2.308262858010830865e+00,3.000000000000000000e+00
-2.239988078877645616e+00,1.000000000000000000e+00
-2.171713299744460812e+00,2.000000000000000000e+00
-2.103438520611275564e+00,3.000000000000000000e+00
-2.035163741478090316e+00,6.000000000000000000e+00
-1.966888962344905067e+00,4.000000000000000000e+00
-1.898614183211719819e+00,3.000000000000000000e+00
-1.830339404078534571e+00,9.000000000000000000e+00
-1.762064624945349767e+00,7.000000000000000000e+00
-1.693789845812164518e+00,8.000000000000000000e+00
-1.625515066678979270e+00,6.000000000000000000e+00
-1.557240287545794022e+00,6.000000000000000000e+00
-1.488965508412608774e+00,1.200000000000000000e+01
-1.420690729279423747e+00,6.000000000000000000e+00
-1.352415950146238721e+00,7.000000000000000000e+00
-1.284141171013053473e+00,4.000000000000000000e+00
-1.215866391879868225e+00,4.000000000000000000e+00
-1.147591612746682976e+00,5.000000000000000000e+00
-1.079316833613497950e+00,3.000000000000000000e+00
-1.011042054480312924e+00,1.000000000000000000e+00
