-3.453645324995748833e-01,2.000000000000000000e+00
-3.276890350550356601e-01,0.000000000000000000e+00
-3.100135376104965479e-01,0.000000000000000000e+00
-2.923380401659573247e-01,0.000000000000000000e+00
-2.746625427214182125e-01,2.000000000000000000e+00
-2.569870452768789892e-01,0.000000000000000000e+00
-2.393115478323398493e-01,0.000000000000000000e+00
-2.216360503878006816e-01,0.000000000000000000e+00
-2.039605529432615139e-01,1.000000000000000000e+00
-1.862850554987223461e-01,1.000000000000000000e+00
-1.686095580541831784e-01,0.000000000000000000e+00
-1.509340606096440107e-01,3.000000000000000000e+00
-1.332585631651048430e-01,1.000000000000000000e+00
-1.155830657205656753e-01,3.000000000000000000e+00
-9.790756827602650758e-02,3.000000000000000000e+00
-8.023207083148733987e-02,5.000000000000000000e+00
-6.255657338694817216e-02,1.000000000000000000e+01
-4.488107594240900444e-02,9.000000000000000000e+00
-2.720557849786983673e-02,1.500000000000000000e+01
-9.530081053330665547e-03,4.500000000000000000e+01
