4.893215856762268834e-02,1.000000000000000000e+00
6.575290852488152593e-02,2.000000000000000000e+00
8.257365848214034965e-02,7.000000000000000000e+00
9.939440843939918724e-02,1.100000000000000000e+01
1.162151583966580110e-01,1.100000000000000000e+01
1.330359083539168485e-01,8.000000000000000000e+00
1.498566583111756723e-01,5.000000000000000000e+00
1.666774082684345237e-01,3.000000000000000000e+00
1.834981582256933197e-01,5.000000000000000000e+00
2.003189081829521712e-01,1.300000000000000000e+01
2.171396581402109949e-01,8.000000000000000000e+00
2.339604080974698186e-01,8.000000000000000000e+00
2.507811580547286701e-01,6.000000000000000000e+00
2.676019080119874660e-01,5.000000000000000000e+00
2.844226579692463175e-01,2.000000000000000000e+00
3.012434079265051690e-01,0.000000000000000000e+00
3.180641578837639649e-01,2.000000000000000000e+00
3.348849078410228164e-01,0.000000000000000000e+00
3.517056577982816679e-01,2.000000000000000000e+00
3.685264077555404638e-01,1.000000000000000000e+00
