4.562982747371269188e-01,2.000000000000000000e+00
4.841302720151395844e-01,0.000000000000000000e+00
5.119622692931522501e-01,2.000000000000000000e+00
5.397942665711650267e-01,0.000000000000000000e+00
5.676262638491776924e-01,0.000000000000000000e+00
5.954582611271903581e-01,0.000000000000000000e+00
6.232902584052031347e-01,1.000000000000000000e+00
6.511222556832158004e-01,1.000000000000000000e+00
6.789542529612284660e-01,0.000000000000000000e+00
7.067862502392412427e-01,3.000000000000000000e+00
7.346182475172539084e-01,1.000000000000000000e+00
7.624502447952665740e-01,3.000000000000000000e+00
7.902822420732793507e-01,1.000000000000000000e+00
8.181142393512920163e-01,3.000000000000000000e+00
8.459462366293046820e-01,9.000000000000000000e+00
8.737782339073173477e-01,6.000000000000000000e+00
9.016102311853301243e-01,5.000000000000000000e+00
9.294422284633427900e-01,1.000000000000000000e+01
9.572742257413555667e-01,1.600000000000000000e+01
9.851062230193681213e-01,3.700000000000000000e+01
